Timestamp,Tweet,Hashtags,Tweet_ID
2019-01-12 10:57:12+00:00,b'Kleiner Vorgeschmack auf Public Viewing 2022 #Katar @DFB_Team #wm2022 @FCBayern https://t.co/8o1ZUM5YpS',"[{'text': 'Katar', 'indices': [45, 51]}, {'text': 'wm2022', 'indices': [62, 69]}]",1084041601117274113
2019-01-09 07:52:40+00:00,b'Ein mutiger und konsequenter #Fussballer. #Katar #WM2022 #Menschenrechte @RikuRiski https://t.co/rwMf1bXOS8 via @BernerZeitung',"[{'text': 'Fussballer', 'indices': [29, 40]}, {'text': 'Katar', 'indices': [42, 48]}, {'text': 'WM2022', 'indices': [49, 56]}, {'text': 'Menschenrechte', 'indices': [57, 72]}]",1082907995653181441
2019-01-09 07:11:53+00:00,b'Wir melden uns nach der Winterpause zur\xc3\xbcck! \xf0\x9f\x91\x8b\n#L\xc3\xa4nderABC heute mit [Q] wie #Qatar (engl.) \xf0\x9f\x98\x89\nDie #WM2022 wird wegen\xe2\x80\xa6 https://t.co/coo1HpvIaW',"[{'text': 'LänderABC', 'indices': [46, 56]}, {'text': 'Qatar', 'indices': [75, 81]}, {'text': 'WM2022', 'indices': [96, 103]}]",1082897731612536832
2019-01-08 20:31:15+00:00,b'Schwerpunkt bei Fever Pit\xe2\x80\x98ch am Mittwoch: Die Bayern und ihre Katharsis - darf man \xc3\xbcberhaupt nach Katar? Mit einem\xe2\x80\xa6 https://t.co/FhB6XTn9Us',[],1082736514285662208
2019-01-08 16:25:45+00:00,"b'Arjen #Robben hat #Katar unterst\xc3\xbctzt, um eine erfolgreiche #Weltmeisterschaft 2022 auszurichten. Der Golfstaat wird\xe2\x80\xa6 https://t.co/xL962JbCiJ'","[{'text': 'Robben', 'indices': [6, 13]}, {'text': 'Katar', 'indices': [18, 24]}, {'text': 'Weltmeisterschaft', 'indices': [59, 77]}]",1082674731202023424
2019-01-08 16:04:12+00:00,"b'Verdammt nochmal,\n\nEndlich mal einer der nicht das R\xc3\xbcckgrat eines Regenwurms aufweist... Geil!  \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\n\n#Riski #Katar\xe2\x80\xa6 https://t.co/WLfEChHtxc'","[{'text': 'Riski', 'indices': [100, 106]}, {'text': 'Katar', 'indices': [107, 113]}]",1082669305953746944
2019-01-08 15:57:12+00:00,b'#WM2022: Lockt Katar #Wenger in die W\xc3\xbcste?\nhttps://t.co/bH3dajjR5c https://t.co/TVt70i5Ksv',"[{'text': 'WM2022', 'indices': [0, 7]}, {'text': 'Wenger', 'indices': [21, 28]}]",1082667546329915392
2019-01-06 10:54:42+00:00,"b'Der Sixpack f\xc3\xbcr 26 Dollar - die #WM2022 in #Qatar wird teuer f\xc3\xbcr ALLE. Fans, Menschenrechte, Fussballligen. Am Ende\xe2\x80\xa6 https://t.co/6DjsWxVJR9'","[{'text': 'WM2022', 'indices': [32, 39]}, {'text': 'Qatar', 'indices': [43, 49]}]",1081866642953564165
2019-01-03 21:56:59+00:00,b'RT @heuteplus: Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DK\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [85, 92]}, {'text': 'Katar', 'indices': [96, 102]}]",1080946147110330368
2019-01-03 11:46:21+00:00,"b'Wenn ich die Bierpreise, die wir damals zur EM 1992 in Schweden bezahlt haben (13 DM pro 0,33 l Dose), hochrechne,\xe2\x80\xa6 https://t.co/XJQRVs3qX5'",[],1080792476418523136
2019-01-03 11:07:28+00:00,"b'@tonline_news Ich bin erstaunt, dass \xc3\xbcberhaupt jemand das Bed\xc3\xbcrfnis hat in dieses Land zur WM zu reisen. \n#Katar #S\xc3\xbcndensteuer #WM2022'","[{'text': 'Katar', 'indices': [106, 112]}, {'text': 'Sündensteuer', 'indices': [113, 126]}, {'text': 'WM2022', 'indices': [127, 134]}]",1080782693741281281
2019-01-03 09:38:32+00:00,b'Alkoholkonsum soll bei der #WM2022 streng limitiert sein. Geplant sind etwa eigens daf\xc3\xbcr ausgewiesene Bereiche.\xe2\x80\xa6 https://t.co/mDYcTB7n3g',"[{'text': 'WM2022', 'indices': [27, 34]}]",1080760312243109888
2019-01-03 09:35:47+00:00,b'RT @KURIER_SPORT: Alkoholkonsum soll bei der #WM2022 streng limitiert sein. Geplant sind etwa eigens daf\xc3\xbcr ausgewiesene Bereiche. https://t\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [45, 52]}]",1080759620224933888
2019-01-03 09:35:36+00:00,b'Alkoholkonsum soll bei der #WM2022 streng limitiert sein. Geplant sind etwa eigens daf\xc3\xbcr ausgewiesene Bereiche. https://t.co/68MUhAYiXn',"[{'text': 'WM2022', 'indices': [27, 34]}]",1080759572309164032
2019-01-03 08:17:32+00:00,b'Knapp 90 Euro soll die Palette Bier zur WM 2022 in #Katar kosten. Dieses Jahr wurde in dem Land die sogenannte\xe2\x80\xa6 https://t.co/5FXvJmx751',"[{'text': 'Katar', 'indices': [51, 57]}]",1080739925316812800
2019-01-02 21:30:35+00:00,b'RT @heuteplus: Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DK\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [85, 92]}, {'text': 'Katar', 'indices': [96, 102]}]",1080577118101229573
2019-01-02 21:07:20+00:00,b'Bier-Schock zur #WM2022: Katar erh\xc3\xb6ht Alkohol-Preise deutlich! \n\n\xe2\x9e\xa1\xef\xb8\x8f https://t.co/akjjXQEFlU https://t.co/bSr8cHsW08',"[{'text': 'WM2022', 'indices': [16, 23]}]",1080571267135221761
2019-01-02 21:05:47+00:00,b'Ohne Mich!  #WM2022',"[{'text': 'WM2022', 'indices': [12, 19]}]",1080570874758078465
2019-01-02 21:03:57+00:00,b'RT @heuteplus: Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DK\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [85, 92]}, {'text': 'Katar', 'indices': [96, 102]}]",1080570415209164802
2019-01-02 20:58:55+00:00,b'RT @heuteplus: Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DK\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [85, 92]}, {'text': 'Katar', 'indices': [96, 102]}]",1080569145782087686
2019-01-02 20:57:14+00:00,b'RT @heuteplus: Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DK\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [85, 92]}, {'text': 'Katar', 'indices': [96, 102]}]",1080568725659701248
2019-01-02 20:55:00+00:00,b'Die Zeiten von \xe2\x80\x9eFu\xc3\x9fball und Bier \xe2\x80\x93 das lob\xe2\x80\x98 ich mir\xe2\x80\x9c sind w\xc3\xa4hrend der #WM2022 in #Katar dann wohl vorbei. https://t.co/rf3DKMbyLT',"[{'text': 'WM2022', 'indices': [70, 77]}, {'text': 'Katar', 'indices': [81, 87]}]",1080568161391374336
2019-01-02 19:12:57+00:00,b'S\xc3\xbcndensteuer... https://t.co/XAsL9dR1I7 #Doha #WM2022',"[{'text': 'Doha', 'indices': [40, 45]}, {'text': 'WM2022', 'indices': [46, 53]}]",1080542479378714624
2019-01-02 12:55:30+00:00,b'\xf0\x9f\x8d\xba Dann hei\xc3\x9ft es ab sofort: Sparen. Wird teuer in 4 Jahren ;-) #wm2022 #dfbteam #keinkaterinkatar\n\nhttps://t.co/PGltE1C3iv',"[{'text': 'wm2022', 'indices': [62, 69]}, {'text': 'dfbteam', 'indices': [70, 78]}, {'text': 'keinkaterinkatar', 'indices': [79, 96]}]",1080447493941456896
2019-01-01 11:12:03+00:00,b'RT @exprofis: Franz Beckenbauer hat in ganz Katar keine Alkoholsteuer gesehen #wm2022 #HappyNewYear  https://t.co/rhwzvnYjwL',"[{'text': 'wm2022', 'indices': [78, 85]}, {'text': 'HappyNewYear', 'indices': [86, 99]}]",1080059071343017985
2019-01-01 10:58:12+00:00,b'RT @exprofis: Franz Beckenbauer hat in ganz Katar keine Alkoholsteuer gesehen #wm2022 #HappyNewYear  https://t.co/rhwzvnYjwL',"[{'text': 'wm2022', 'indices': [78, 85]}, {'text': 'HappyNewYear', 'indices': [86, 99]}]",1080055582562893825
2019-01-01 10:25:06+00:00,b'Franz Beckenbauer hat in ganz Katar keine Alkoholsteuer gesehen #wm2022 #HappyNewYear  https://t.co/rhwzvnYjwL',"[{'text': 'wm2022', 'indices': [64, 71]}, {'text': 'HappyNewYear', 'indices': [72, 85]}]",1080047255527264257
2018-12-23 20:30:14+00:00,b'RT @sportschau: \xf0\x9f\x93\xba Infantino will die WM mit 48 Mannschaften - wie soll das gehen?\nhttps://t.co/uFkHIYYMOm\n#infantino #wm2022 #katar',"[{'text': 'infantino', 'indices': [106, 116]}, {'text': 'wm2022', 'indices': [117, 124]}, {'text': 'katar', 'indices': [125, 131]}]",1076938050888978434
2018-12-23 17:59:57+00:00,b'RT @sportschau: \xf0\x9f\x93\xba Infantino will die WM mit 48 Mannschaften - wie soll das gehen?\nhttps://t.co/uFkHIYYMOm\n#infantino #wm2022 #katar',"[{'text': 'infantino', 'indices': [106, 116]}, {'text': 'wm2022', 'indices': [117, 124]}, {'text': 'katar', 'indices': [125, 131]}]",1076900230807859201
2018-12-23 17:52:00+00:00,b'\xf0\x9f\x93\xba Infantino will die WM mit 48 Mannschaften - wie soll das gehen?\nhttps://t.co/uFkHIYYMOm\n#infantino #wm2022 #katar',"[{'text': 'infantino', 'indices': [90, 100]}, {'text': 'wm2022', 'indices': [101, 108]}, {'text': 'katar', 'indices': [109, 115]}]",1076898229046861824
2018-12-18 19:10:38+00:00,b'Heute in 4 Jahren. \xe2\x9a\xbd\xef\xb8\x8f WM Finale in Katar \xf0\x9f\x98\x82\n#katar #wm2022 #soccer #WorldCupFinal',"[{'text': 'katar', 'indices': [43, 49]}, {'text': 'wm2022', 'indices': [50, 57]}, {'text': 'soccer', 'indices': [58, 65]}, {'text': 'WorldCupFinal', 'indices': [66, 80]}]",1075106080462651393
2018-12-18 19:10:04+00:00,"b'Katar will weitere Anteile an der #DeutschenBank \xc3\xbcbernehmen.\n\nDas hei\xc3\x9ft, die aktuellen Hoffnungstr\xc3\xa4ger der\xe2\x80\xa6 https://t.co/czxjZc5XoZ'","[{'text': 'DeutschenBank', 'indices': [34, 48]}]",1075105936975507456
2018-12-18 17:01:00+00:00,b'Heute in 6 Jahren findet das Finale der #WM2022 in Katar statt! \n\nAlles Wissenswerte zur Winter-WM \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/SpkGODN2IJ',"[{'text': 'WM2022', 'indices': [40, 47]}]",1075073456365027328
2018-12-16 11:59:52+00:00,"b'RT @neunzig_plus: Die #DFL plant vor der #WM2022 in Katar den Spielplan anzupassen, indem die Saison bereits im Juli beginnt, also die Somm\xe2\x80\xa6'","[{'text': 'DFL', 'indices': [22, 26]}, {'text': 'WM2022', 'indices': [41, 48]}]",1074272895696887808
2018-12-16 11:06:46+00:00,"b'RT @neunzig_plus: Die #DFL plant vor der #WM2022 in Katar den Spielplan anzupassen, indem die Saison bereits im Juli beginnt, also die Somm\xe2\x80\xa6'","[{'text': 'DFL', 'indices': [22, 26]}, {'text': 'WM2022', 'indices': [41, 48]}]",1074259536490491904
2018-12-16 10:17:15+00:00,"b'RT @neunzig_plus: Die #DFL plant vor der #WM2022 in Katar den Spielplan anzupassen, indem die Saison bereits im Juli beginnt, also die Somm\xe2\x80\xa6'","[{'text': 'DFL', 'indices': [22, 26]}, {'text': 'WM2022', 'indices': [41, 48]}]",1074247073749499905
2018-12-16 10:13:44+00:00,"b'RT @neunzig_plus: Die #DFL plant vor der #WM2022 in Katar den Spielplan anzupassen, indem die Saison bereits im Juli beginnt, also die Somm\xe2\x80\xa6'","[{'text': 'DFL', 'indices': [22, 26]}, {'text': 'WM2022', 'indices': [41, 48]}]",1074246187950243840
2018-12-16 10:12:09+00:00,"b'Die #DFL plant vor der #WM2022 in Katar den Spielplan anzupassen, indem die Saison bereits im Juli beginnt, also di\xe2\x80\xa6 https://t.co/2YzBOJatZb'","[{'text': 'DFL', 'indices': [4, 8]}, {'text': 'WM2022', 'indices': [23, 30]}]",1074245788115582982
2018-12-14 16:41:00+00:00,b'Jetzt um diese Zeit in 4 Jahren l\xc3\xa4uft die #WM2022 in Katar! \n\nAlles Wissenswerte zur Winter-WM \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/1lqZbDSjWY',"[{'text': 'WM2022', 'indices': [42, 49]}]",1073618870844432384
2018-12-10 20:54:43+00:00,"b'En 2022, volver\xc3\xa1 a ser nuestra ...\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n@dfb_team \xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2 #dfb #dfbteam #deutschland #deutschland\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa #germany\xe2\x80\xa6 https://t.co/sLk0Y84ebg'","[{'text': 'dfb', 'indices': [59, 63]}, {'text': 'dfbteam', 'indices': [64, 72]}, {'text': 'deutschland', 'indices': [73, 85]}, {'text': 'deutschland', 'indices': [86, 98]}, {'text': 'germany', 'indices': [101, 109]}]",1072233167879311365
2018-12-10 17:56:37+00:00,"b'Ein Hoch auf Team2,2 Bar und M\xc3\xa4nnertours. \n\n#m\xc3\xa4nnertours #balkanexpress2019\n#geilerarsch #neuestestament\xe2\x80\xa6 https://t.co/x9w5NlBRWP'","[{'text': 'männertours', 'indices': [44, 56]}, {'text': 'balkanexpress2019', 'indices': [57, 75]}, {'text': 'geilerarsch', 'indices': [76, 88]}, {'text': 'neuestestament', 'indices': [89, 104]}]",1072188347760734209
2018-12-10 15:41:00+00:00,b'Jetzt um diese Zeit in 4 Jahren l\xc3\xa4uft die #WM2022 in Katar! \n\nAlles Wissenswerte zur Winter-WM \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/8E2n3usy9M',"[{'text': 'WM2022', 'indices': [42, 49]}]",1072154220244160512
2018-12-07 16:11:49+00:00,"b'@ZDFsportstudio @DFB_Team sind sie froh, dass die kelche @jensspahn und @_FriedrichMerz als zuk\xc3\xbcnftige kabineng\xc3\xa4ste\xe2\x80\xa6 https://t.co/ns9Ygu6OUz'",[],1071074810304884737
2018-12-07 14:10:00+00:00,b'Jetzt um diese Zeit in 4 Jahren l\xc3\xa4uft die #WM2022 in Katar! \n\nAlles Wissenswerte zur Winter-WM \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/1UXrDHHKjX',"[{'text': 'WM2022', 'indices': [42, 49]}]",1071044155676123136
2018-12-07 08:28:30+00:00,b'RT @VM_83: Die Ansto\xc3\x9fzeiten f\xc3\xbcr die #WM2022 laut @SPONSORsVerlag \n\n-&gt; 13 Uhr Ortszeit (11h MEZ)\n-&gt; 16 Uhr (14h)\n-&gt; 19 Uhr (17h)\n-&gt; 22 Uhr (\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [36, 43]}]",1070958216694116352
2018-12-06 09:37:09+00:00,b'Die Ansto\xc3\x9fzeiten f\xc3\xbcr die #WM2022 laut @SPONSORsVerlag \n\n-&gt; 13 Uhr Ortszeit (11h MEZ)\n-&gt; 16 Uhr (14h)\n-&gt; 19 Uhr (17h\xe2\x80\xa6 https://t.co/xyNMQVjgMO',"[{'text': 'WM2022', 'indices': [25, 32]}]",1070613104743079937
2018-12-06 06:32:18+00:00,"b'@eppel55 @DLF_Sport Naja, wobei man sagen muss, dass S\xc3\xbcdafrika Winter hat, wenn bei uns Sommer ist. Und Russland we\xe2\x80\xa6 https://t.co/5OAw6GGbGU'",[],1070566584488509440
2018-12-06 05:35:39+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070552326887362560
2018-12-06 01:17:03+00:00,b'@fettitude @DLF_Sport Nichts au\xc3\x9fergew\xc3\xb6hnliches: In Russland wurde auch ab 12 Uhr und in S\xc3\xbcdafrika ab 13 Uhr gespielt. #WM2022 #Katar',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}]",1070487250507624453
2018-12-05 22:31:47+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070445659369672706
2018-12-05 22:23:52+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070443666295177223
2018-12-05 14:39:20+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070326762033344512
2018-12-05 10:17:11+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070260790807150594
2018-12-05 09:41:12+00:00,b'F\xc3\xbcr die #WM2022 wurden neue Ansto\xc3\x9fzeiten bekanntgegeben. \n\nhttps://t.co/5CnfD1Yml3',"[{'text': 'WM2022', 'indices': [8, 15]}]",1070251735086698496
2018-12-05 08:54:57+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070240095096180736
2018-12-05 04:55:14+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070179766827929602
2018-12-04 21:46:23+00:00,b'Alles andere w\xc3\xa4r ja langweilig\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #WM2022 #Katar https://t.co/3xLAh71dDf',"[{'text': 'WM2022', 'indices': [33, 40]}, {'text': 'Katar', 'indices': [41, 47]}]",1070071846933069824
2018-12-04 21:31:40+00:00,b'RT @ransport: Wann Public Viewing am meisten Spa\xc3\x9f macht? Richtig: Vormittags um 11 bei minus 2 Grad im Schneeregen! \xf0\x9f\x98\x8d #WM2022 #Katar #FIFA\xe2\x80\xa6',"[{'text': 'WM2022', 'indices': [118, 125]}, {'text': 'Katar', 'indices': [126, 132]}, {'text': 'FIFA', 'indices': [133, 138]}]",1070068140825030662
2018-12-04 21:02:17+00:00,"b'@ransport Ey geil, die #Fifa macht es einem auch echt einfach so gar keinen Bock auf die #WM2022 zu haben.\n\nUnd wen\xe2\x80\xa6 https://t.co/fzHnCl1kRK'","[{'text': 'Fifa', 'indices': [23, 28]}, {'text': 'WM2022', 'indices': [89, 96]}]",1070060747319926784
